Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating,Total_Rating
18,2008,3,21,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
14,2001,2,2,0.4,0.27,0.0,0.05,72.0,12.0,8.4,18.0,7,78.0
15,2004,10,19,0.02,0.01,0.0,0.0,57.0,9.0,7.5,24.0,5,66.0
12,2012,8,24,0.42,0.41,0.0,0.1,89.0,38.0,8.2,2482.0,5,85.5
12,2004,8,10,0.01,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
22,1995,10,16,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2009,11,19,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2009,3,21,0.08,0.12,0.0,0.44,73.0,9.0,7.5,24.0,7,74.0
4,2005,3,0,0.06,0.0,0.0,0.0,40.0,6.0,7.5,24.0,7,57.5
28,2005,0,12,0.09,0.03,0.0,0.0,74.0,26.0,7.0,13.0,5,72.0
17,2016,6,19,0.02,0.05,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
16,2012,0,21,0.18,0.05,0.03,0.03,77.0,71.0,7.8,188.0,7,77.5
15,2005,3,21,0.37,0.01,0.0,0.06,71.0,22.0,7.5,24.0,8,73.0
14,1996,3,12,0.0,0.0,0.16,0.01,71.0,22.0,7.5,24.0,8,73.0
0,1981,4,3,0.9,0.05,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
9,1997,5,17,0.29,0.06,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
19,2014,1,16,0.0,0.0,0.06,0.0,71.0,22.0,7.5,24.0,8,73.0
17,2016,0,16,0.0,0.0,0.06,0.0,71.0,22.0,7.5,24.0,8,73.0
7,2002,2,23,0.38,0.1,0.0,0.01,64.0,25.0,6.9,20.0,7,66.5
16,2007,0,10,0.16,0.06,0.0,0.03,86.0,23.0,6.9,23.0,2,77.5
18,2010,0,16,0.03,0.0,0.62,0.0,71.0,30.0,7.9,35.0,7,75.0
12,2011,6,26,0.0,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2008,11,0,0.07,0.01,0.0,0.01,56.0,24.0,5.7,19.0,2,56.5
25,2007,4,20,0.32,0.02,0.04,0.03,69.0,47.0,8.5,55.0,1,77.0
17,2016,4,2,0.04,0.08,0.0,0.02,80.0,47.0,5.5,17.0,2,67.5
28,2005,2,10,0.42,0.16,0.0,0.02,88.0,48.0,8.8,27.0,7,88.0
27,2007,6,5,0.38,0.4,0.0,0.09,83.0,59.0,7.4,94.0,1,78.5
27,2008,0,12,0.1,0.0,0.0,0.01,44.0,31.0,5.7,9.0,7,50.5
6,2004,8,30,0.02,0.01,0.0,0.0,46.0,11.0,7.5,24.0,1,60.5
15,2000,7,2,0.15,0.12,0.0,0.04,54.0,15.0,5.8,8.0,7,56.0
25,2008,3,19,0.16,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
4,2005,4,20,1.21,1.56,0.06,0.29,82.0,43.0,8.5,101.0,1,83.5
4,2006,4,29,0.2,0.05,0.0,0.02,71.0,22.0,7.5,24.0,1,73.0
6,2002,0,19,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2009,11,19,0.0,0.04,0.0,0.01,79.0,48.0,8.1,184.0,7,80.0
15,2005,7,0,0.02,0.01,0.0,0.0,74.0,35.0,8.2,17.0,7,78.0
14,2003,3,21,0.23,0.15,0.0,0.03,71.0,22.0,7.5,24.0,8,73.0
4,2007,5,0,0.02,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2009,1,26,0.12,0.13,0.0,0.03,71.0,22.0,7.5,24.0,5,73.0
6,2003,11,17,0.47,0.17,0.0,0.01,89.0,34.0,9.4,97.0,1,91.5
4,2011,10,24,0.08,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
12,2010,7,22,0.88,0.48,0.0,0.17,71.0,22.0,7.5,24.0,8,73.0
14,1999,10,26,0.07,0.05,0.0,0.01,64.0,6.0,7.5,24.0,1,69.5
4,2008,0,19,0.61,0.11,0.0,0.06,68.0,10.0,7.8,32.0,2,73.0
15,2003,8,16,0.3,0.23,0.0,0.08,81.0,29.0,8.1,12.0,7,81.0
6,2002,5,3,0.51,0.19,0.0,0.01,82.0,20.0,8.6,11.0,1,84.0
4,2009,5,19,0.13,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
25,2011,10,24,0.04,0.08,0.0,0.02,54.0,8.0,7.4,7.0,1,64.0
29,2014,10,27,0.03,0.0,0.0,0.0,64.0,15.0,5.4,59.0,1,59.0
16,2012,2,16,0.35,0.23,0.07,0.09,81.0,53.0,6.7,150.0,7,74.0
25,2009,8,10,0.32,0.1,0.01,0.04,82.0,76.0,8.1,82.0,5,81.5
15,2006,7,16,0.0,0.0,0.17,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2010,11,25,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
9,1998,4,19,0.72,0.17,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
14,2001,6,24,0.44,0.3,0.0,0.05,34.0,6.0,5.3,6.0,1,43.5
14,1999,7,19,0.12,0.08,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
25,2007,1,19,0.03,0.0,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
14,1999,7,3,0.05,0.03,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
15,2008,3,19,0.08,0.06,0.0,0.02,71.0,22.0,7.5,24.0,7,73.0
16,2007,8,28,0.18,0.26,0.0,0.1,72.0,31.0,7.4,64.0,5,73.0
4,2009,10,20,1.21,1.62,0.27,0.37,71.0,22.0,7.5,24.0,8,73.0
18,2012,7,19,0.0,0.0,0.09,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2006,7,9,0.2,0.01,0.0,0.02,72.0,13.0,7.8,5.0,7,75.0
17,2014,2,19,0.1,0.0,0.04,0.02,71.0,22.0,7.5,24.0,8,73.0
27,2008,10,10,0.11,0.0,0.0,0.01,67.0,14.0,8.4,28.0,1,75.5
14,1996,10,19,0.06,0.04,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
15,2004,6,10,0.69,0.54,0.0,0.18,87.0,19.0,8.4,15.0,1,85.5
7,2003,0,4,0.38,0.1,0.12,0.02,93.0,52.0,8.3,115.0,7,88.0
26,2013,8,22,0.05,0.05,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
25,2009,8,10,0.93,0.0,0.0,0.07,67.0,12.0,4.5,6.0,2,56.0
27,2009,2,4,1.82,0.7,0.15,0.26,93.0,77.0,7.3,292.0,7,83.0
12,2016,9,19,0.0,0.03,0.0,0.0,46.0,8.0,6.1,18.0,8,53.5
18,2007,7,16,0.0,0.0,0.12,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2009,8,24,1.2,0.6,0.0,0.29,83.0,58.0,7.9,427.0,5,81.0
25,2008,3,19,0.1,0.02,0.0,0.01,54.0,8.0,7.6,7.0,2,65.0
25,2008,0,23,0.19,0.0,0.0,0.02,71.0,22.0,7.5,24.0,1,73.0
14,1999,9,19,0.01,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2008,6,19,0.02,0.0,0.0,0.0,71.0,22.0,2.0,6.0,1,45.5
25,2011,6,19,0.01,0.0,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
2,2015,0,19,0.0,0.0,0.07,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2005,3,23,0.44,0.16,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
4,2006,5,17,0.0,0.0,0.19,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2010,8,10,0.09,0.0,0.0,0.0,71.0,22.0,7.5,24.0,2,73.0
9,1998,0,19,0.2,0.05,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2008,7,25,0.08,0.0,0.05,0.01,58.0,4.0,7.5,24.0,1,66.5
19,2016,1,19,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2006,10,12,0.08,0.9,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
14,2001,1,24,0.06,0.04,0.0,0.01,64.0,4.0,6.1,16.0,5,62.5
27,2013,0,22,0.07,0.08,0.0,0.02,69.0,14.0,7.2,45.0,5,70.5
27,2011,1,19,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2006,4,26,0.01,0.01,0.0,0.0,57.0,6.0,7.5,24.0,2,66.0
14,1999,6,10,0.59,0.4,0.0,0.07,71.0,22.0,7.5,24.0,8,73.0
15,2002,11,25,0.0,0.0,0.13,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2009,0,16,0.0,0.0,0.17,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2003,4,1,0.12,0.09,0.0,0.03,63.0,20.0,7.6,11.0,7,69.5
4,2005,9,19,0.01,0.01,0.0,0.0,61.0,17.0,7.8,5.0,7,69.5
15,2008,3,21,0.0,0.06,0.0,0.48,71.0,22.0,7.5,24.0,8,73.0
14,1998,4,21,3.68,1.75,1.42,0.28,91.0,12.0,8.9,432.0,1,90.0
2,2015,0,16,0.0,0.0,0.13,0.0,71.0,22.0,7.5,24.0,8,73.0
10,1986,0,17,0.0,0.0,0.57,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2012,0,21,0.5,0.27,0.04,0.15,74.0,69.0,7.3,540.0,7,73.5
28,2002,5,14,0.07,0.02,0.0,0.0,28.0,13.0,4.6,8.0,1,37.0
4,2007,7,19,0.16,0.0,0.06,0.01,70.0,25.0,7.0,24.0,7,70.0
27,2006,0,23,1.17,0.77,0.02,0.22,81.0,74.0,7.5,211.0,5,78.0
12,2011,9,19,0.0,0.06,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
22,1995,1,19,0.0,0.0,0.05,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2010,4,2,0.16,0.02,0.0,0.02,57.0,11.0,4.5,6.0,2,51.0
28,2003,0,19,0.14,0.04,0.0,0.01,73.0,43.0,8.6,17.0,7,79.5
18,2010,7,12,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2004,2,3,0.01,0.0,0.0,0.0,65.0,8.0,8.8,4.0,7,76.5
14,1997,10,19,0.24,0.16,0.0,0.03,71.0,22.0,7.5,24.0,8,73.0
15,2008,5,10,0.28,0.22,0.0,0.07,71.0,22.0,7.5,24.0,1,73.0
12,2008,11,23,0.0,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2011,0,12,0.02,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2007,0,23,0.21,0.16,0.0,0.05,71.0,22.0,7.5,24.0,8,73.0
18,2008,10,10,0.65,0.0,0.0,0.06,68.0,8.0,6.5,4.0,1,66.5
2,2015,1,16,0.0,0.0,0.08,0.0,71.0,22.0,7.5,24.0,8,73.0
17,2015,7,19,0.0,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2000,9,19,0.05,0.04,0.0,0.01,73.0,16.0,7.5,24.0,7,74.0
25,2008,1,3,0.09,0.0,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
28,2003,1,23,0.01,0.0,0.0,0.0,77.0,24.0,8.3,12.0,7,80.0
14,1998,7,12,0.0,0.0,0.26,0.02,71.0,22.0,7.5,24.0,8,73.0
19,2015,0,16,0.0,0.03,0.13,0.01,76.0,4.0,6.3,17.0,7,69.5
15,2007,6,19,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2001,8,5,0.07,0.06,0.0,0.02,52.0,12.0,6.4,5.0,7,58.0
18,2006,8,21,0.81,0.11,0.0,0.13,81.0,31.0,9.0,36.0,7,85.5
29,2015,10,19,0.02,0.0,0.0,0.0,45.0,4.0,7.5,24.0,8,60.0
9,1998,0,19,0.26,0.06,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2008,6,19,0.07,0.0,0.0,0.01,23.0,9.0,2.4,12.0,1,23.5
16,2016,0,19,0.01,0.01,0.0,0.0,71.0,22.0,7.5,24.0,7,73.0
16,2007,10,24,0.15,0.0,0.0,0.01,77.0,19.0,7.2,12.0,1,74.5
4,2011,11,19,0.9,0.12,0.0,0.08,81.0,23.0,7.4,29.0,2,77.5
9,1998,10,19,0.08,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2002,10,20,0.09,0.02,0.0,0.0,89.0,17.0,7.1,14.0,1,80.0
28,2003,7,23,0.03,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2002,10,20,0.1,0.04,0.0,0.0,80.0,16.0,7.8,5.0,1,79.0
18,2010,10,12,0.0,0.0,0.2,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2010,3,16,0.0,0.16,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
14,1996,0,19,0.02,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2010,0,19,0.2,0.11,0.04,0.03,84.0,68.0,8.8,184.0,5,86.0
15,2005,0,20,0.11,0.09,0.0,0.03,74.0,33.0,8.4,65.0,5,79.0
12,2011,6,26,0.05,0.1,0.0,0.03,80.0,11.0,7.0,332.0,7,75.0
15,2005,9,26,0.1,0.08,0.0,0.03,59.0,33.0,7.5,18.0,5,67.0
18,2009,0,19,0.05,0.0,0.06,0.01,63.0,27.0,8.0,13.0,5,71.5
16,2009,3,12,0.07,0.02,0.0,0.01,66.0,8.0,7.5,24.0,7,70.5
6,2005,4,15,0.08,0.03,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
14,2001,7,10,0.37,0.25,0.0,0.04,58.0,10.0,8.3,12.0,7,70.5
27,2013,0,24,9.66,5.14,0.06,1.41,97.0,58.0,8.1,3711.0,5,89.0
28,2001,6,10,0.09,0.03,0.0,0.0,65.0,24.0,8.4,7.0,7,74.5
14,1999,0,19,0.31,0.21,0.0,0.04,71.0,22.0,7.5,24.0,8,73.0
25,2009,10,12,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
7,2004,4,23,0.26,0.07,0.0,0.01,75.0,22.0,8.6,8.0,1,80.5
15,2002,3,19,0.0,0.0,0.09,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2005,10,12,0.0,0.0,0.11,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2011,7,10,0.78,0.45,0.03,0.19,94.0,62.0,8.5,1081.0,5,89.5
16,2014,10,19,0.0,0.01,0.0,0.0,73.0,5.0,6.9,55.0,1,71.0
15,2002,7,19,0.06,0.05,0.0,0.02,65.0,9.0,8.8,77.0,1,76.5
15,2006,10,10,0.47,0.02,0.0,0.08,77.0,28.0,8.1,33.0,1,79.0
2,2013,7,17,0.25,0.45,1.33,0.05,71.0,22.0,7.5,24.0,8,73.0
18,2006,3,21,0.04,0.0,0.0,0.0,50.0,11.0,7.8,6.0,7,64.0
27,2012,6,3,0.04,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2006,0,16,0.12,0.04,0.0,0.0,65.0,5.0,7.5,24.0,1,70.0
15,2003,2,9,0.3,0.23,0.0,0.08,51.0,24.0,7.8,29.0,5,64.5
4,2009,9,26,0.17,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
14,1998,10,12,0.0,0.0,0.75,0.05,71.0,22.0,7.5,24.0,8,73.0
16,2013,7,18,0.05,0.02,0.12,0.01,86.0,12.0,7.7,128.0,7,81.5
25,2009,3,16,0.41,0.0,0.0,0.03,53.0,8.0,6.8,5.0,1,60.5
18,2012,1,11,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
20,1997,3,20,0.0,0.0,0.11,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2007,5,9,0.33,0.02,0.0,0.03,71.0,22.0,7.5,24.0,8,73.0
25,2007,8,28,0.11,0.0,0.0,0.01,80.0,55.0,8.2,26.0,1,81.0
5,1991,4,17,0.0,0.0,0.28,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2006,10,12,0.0,0.0,0.16,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2009,3,19,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2008,8,20,0.15,0.1,0.0,0.02,76.0,63.0,6.8,43.0,5,72.0
29,2015,10,19,0.03,0.05,0.0,0.01,20.0,4.0,3.1,30.0,1,25.5
14,1995,11,19,0.14,0.09,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
4,2010,3,19,0.11,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
25,2010,0,10,0.22,0.27,0.0,0.05,41.0,8.0,5.0,11.0,7,45.5
15,2008,0,19,0.6,0.01,0.0,0.76,77.0,12.0,8.4,16.0,2,80.5
27,2014,0,2,0.09,0.06,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
12,2009,11,23,0.0,0.15,0.0,0.03,71.0,22.0,7.5,24.0,8,73.0
7,2005,0,2,0.29,0.07,0.0,0.01,76.0,36.0,7.2,21.0,7,74.0
17,2014,1,19,0.09,0.14,0.0,0.04,71.0,22.0,7.5,24.0,8,73.0
7,2002,10,12,0.03,0.01,0.0,0.0,75.0,7.0,7.5,24.0,1,75.0
29,2016,0,12,0.01,0.0,0.0,0.0,71.0,22.0,7.5,24.0,5,73.0
17,2016,10,19,0.0,0.02,0.0,0.0,31.0,22.0,4.5,66.0,8,38.0
12,2005,0,9,0.0,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
20,1996,2,4,0.0,0.0,0.35,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2007,0,19,0.09,0.08,0.0,0.05,58.0,21.0,7.0,12.0,5,64.0
7,2005,11,17,0.25,0.07,0.07,0.01,76.0,43.0,8.8,18.0,7,82.0
28,2003,6,14,0.23,0.07,0.0,0.01,76.0,41.0,8.3,30.0,1,79.5
25,2008,5,19,0.16,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2013,2,16,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
19,2013,4,19,0.13,0.06,0.0,0.06,75.0,15.0,8.2,148.0,2,78.5
19,2015,0,27,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2010,0,2,0.17,0.01,0.0,0.01,73.0,13.0,7.0,6.0,2,71.5
4,2007,10,19,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
29,2016,9,19,0.0,0.01,0.0,0.0,53.0,15.0,6.3,63.0,7,58.0
14,2001,6,2,0.08,0.06,0.0,0.01,76.0,8.0,8.7,9.0,1,81.5
9,1998,3,19,0.08,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2001,8,28,0.29,0.23,0.0,0.08,87.0,24.0,8.6,94.0,5,86.5
16,2011,0,12,0.02,0.0,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
2,2013,3,19,0.0,0.0,0.08,0.0,71.0,22.0,7.5,24.0,8,73.0
2,2011,4,19,0.0,0.06,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
15,2001,10,21,0.16,0.13,0.0,0.04,78.0,16.0,7.5,24.0,1,76.5
14,1999,10,21,0.52,0.35,0.0,0.06,71.0,22.0,7.5,24.0,8,73.0
29,2013,0,26,1.48,0.55,0.0,0.21,71.0,22.0,7.4,355.0,5,72.5
14,1997,11,10,0.02,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
14,1995,0,16,0.0,0.0,0.42,0.03,71.0,22.0,7.5,24.0,8,73.0
16,2012,0,25,0.19,0.09,0.11,0.05,58.0,43.0,5.0,152.0,5,54.0
4,2007,2,23,0.11,0.0,0.0,0.01,61.0,12.0,6.6,13.0,7,63.5
4,2009,3,19,0.01,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2011,1,19,0.0,0.0,0.08,0.0,71.0,22.0,7.5,24.0,8,73.0
9,1999,2,19,0.23,0.06,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
8,1994,10,1,0.95,0.14,0.0,0.03,71.0,22.0,7.5,24.0,8,73.0
25,2011,8,19,0.09,0.0,0.0,0.01,71.0,22.0,7.5,24.0,7,73.0
6,2001,6,23,0.24,0.09,0.0,0.01,82.0,10.0,7.5,24.0,1,78.5
15,2004,0,12,0.03,0.03,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
4,2009,9,26,0.18,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
6,2002,7,19,0.04,0.01,0.0,0.0,76.0,12.0,8.3,8.0,1,79.5
16,2012,0,16,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
7,2005,0,4,0.04,0.01,0.0,0.0,62.0,27.0,6.9,8.0,7,65.5
3,1999,2,4,0.0,0.0,0.1,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2011,10,2,0.0,0.02,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
28,2005,6,10,0.53,0.46,0.0,0.05,83.0,32.0,8.8,29.0,7,85.5
20,1998,2,4,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2006,3,17,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
29,2014,0,22,0.35,0.21,0.0,0.05,71.0,22.0,7.5,24.0,8,73.0
15,2007,9,12,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
19,2012,0,12,0.12,0.16,0.05,0.06,71.0,22.0,7.5,24.0,8,73.0
18,2005,10,10,0.34,0.0,0.0,0.03,73.0,23.0,7.4,14.0,1,73.5
15,2005,6,10,2.03,1.79,0.08,0.47,82.0,36.0,9.1,137.0,7,86.5
3,1999,1,2,0.0,0.0,0.1,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2010,3,29,0.25,0.0,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
15,2007,0,24,0.78,0.03,0.03,0.13,75.0,37.0,7.9,67.0,5,77.0
4,2007,11,19,0.03,0.01,0.0,0.0,59.0,6.0,6.2,5.0,1,60.5
4,2006,5,12,0.05,0.0,0.0,0.0,61.0,28.0,7.5,24.0,1,68.0
7,2001,10,10,0.42,0.11,0.0,0.01,87.0,20.0,8.6,18.0,1,86.5
4,2009,10,0,0.05,0.0,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
2,2012,0,16,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
7,2001,9,17,1.92,0.16,0.99,0.09,87.0,42.0,8.9,137.0,1,88.0
6,2005,1,23,0.05,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2001,10,10,0.32,0.09,0.0,0.02,88.0,22.0,8.5,11.0,1,86.5
18,2011,1,19,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2003,0,24,0.13,0.04,0.0,0.01,67.0,21.0,6.3,11.0,5,65.0
18,2011,1,11,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2003,4,4,0.02,0.01,0.0,0.0,59.0,17.0,7.5,24.0,1,67.0
28,2004,11,19,0.02,0.01,0.0,0.0,61.0,24.0,7.5,24.0,8,68.0
4,2010,7,22,0.53,0.09,0.27,0.05,66.0,58.0,7.0,76.0,2,68.0
4,2010,3,19,0.01,0.0,0.0,0.0,71.0,22.0,7.5,24.0,2,73.0
26,2016,3,14,0.28,0.17,0.18,0.04,71.0,22.0,7.5,24.0,8,73.0
4,2007,10,26,0.03,0.0,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
27,2009,0,8,0.11,0.05,0.0,0.01,68.0,33.0,7.0,9.0,2,69.0
22,1991,11,25,0.0,0.0,0.25,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2008,10,24,0.14,0.08,0.0,0.02,56.0,45.0,6.4,29.0,7,60.0
6,2002,7,19,0.04,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2009,0,19,0.07,0.03,0.02,0.01,50.0,31.0,5.9,15.0,5,54.5
12,2009,8,24,0.01,0.14,0.0,0.03,81.0,37.0,7.8,1363.0,5,79.5
29,2016,0,19,0.01,0.0,0.0,0.0,74.0,13.0,6.7,7.0,8,70.5
7,2003,4,23,0.16,0.04,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
4,2008,1,16,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
2,2011,3,19,0.0,0.04,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
25,2008,2,4,0.0,0.0,0.1,0.0,71.0,22.0,7.5,24.0,8,73.0
14,1997,6,19,0.02,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2008,9,13,0.14,0.01,0.0,0.01,61.0,4.0,7.5,24.0,1,68.0
22,1993,4,17,5.99,2.15,2.12,0.29,71.0,22.0,7.5,24.0,8,73.0
15,2000,8,19,0.28,0.22,0.0,0.07,77.0,23.0,6.8,13.0,5,72.5
12,2011,7,19,0.16,0.06,0.0,0.02,72.0,27.0,6.8,243.0,7,70.0
27,2008,10,10,0.65,0.0,0.0,0.05,83.0,24.0,7.7,26.0,1,80.0
4,2006,3,19,0.0,0.0,0.2,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2008,11,10,0.01,0.64,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
27,2012,8,24,0.21,0.17,0.0,0.04,76.0,59.0,8.2,319.0,5,79.0
4,2011,0,23,0.06,0.03,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
2,2011,2,19,0.05,0.01,0.04,0.01,64.0,14.0,6.1,19.0,7,62.5
27,2011,0,23,0.16,0.06,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
16,2015,0,16,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2007,2,4,0.0,0.0,0.08,0.0,71.0,22.0,7.5,24.0,8,73.0
20,1997,8,16,0.0,0.0,0.1,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2005,8,19,0.03,0.01,0.0,0.0,60.0,10.0,6.5,4.0,5,62.5
4,2011,4,0,0.06,0.0,0.0,0.0,71.0,22.0,0.9,7.0,1,40.0
4,2011,5,3,0.05,0.0,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
14,1997,11,21,0.0,0.0,0.38,0.03,71.0,22.0,7.5,24.0,8,73.0
3,2000,6,20,0.0,0.0,0.13,0.0,84.0,25.0,7.7,11.0,1,80.5
25,2009,0,16,0.0,0.1,0.17,0.02,71.0,22.0,7.5,24.0,8,73.0
14,1999,3,21,0.09,0.06,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
27,2013,4,26,0.19,0.2,0.0,0.04,90.0,35.0,8.2,217.0,2,86.0
4,2008,9,26,0.23,0.0,0.0,0.02,71.0,22.0,7.0,4.0,1,70.5
28,2004,10,15,0.07,0.02,0.0,0.0,77.0,34.0,7.5,24.0,7,76.0
4,2007,4,0,0.0,0.0,0.14,0.0,71.0,22.0,7.5,24.0,8,73.0
7,2003,6,1,0.22,0.06,0.0,0.01,70.0,18.0,9.0,4.0,1,80.0
16,2008,7,21,0.33,0.16,0.36,0.08,64.0,77.0,7.5,213.0,7,69.5
18,2013,1,19,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
14,2001,4,19,0.07,0.05,0.0,0.01,72.0,12.0,8.8,25.0,1,80.0
27,2009,7,19,0.13,0.07,0.07,0.02,69.0,49.0,7.0,57.0,7,69.5
4,2007,0,28,0.42,0.02,0.0,0.04,73.0,8.0,5.9,10.0,1,66.0
